id	date	id_biotope	id_station	nom_observateur	pages_citation	abondance	densite	reproduction	altitude_profondeur	id_moderecolte	id_typerecolte	remarques	valide	id_espece	id_nomespece	owner	desc_biotope	id_biblio
7064		254	29		p 88	commun				4	1		t	1233		houbin	Non renseigné	164
7066		254	15		p 88	occasionnelle				4	1		t	1234		houbin	Non renseigné	164
7067		254	277		p 88	occasionnelle				4	1		t	1234		houbin	Non renseigné	164
7069		254	264		p 102				20-40 m	2	8		t	1099		houbin	Non renseigné	54
7071		254	383		p 102				20-40 m	2	8		t	1099		houbin	Non renseigné	54
7072		254	469		p 102				20-40 m	2	8		t	1099		houbin	Non renseigné	54
7075		254	589		p 290					4	1		t	1355		houbin	Non renseigné	228
7076		254	497		p 539	présent et parfois assez commun				4	1		t	1236		houbin	Non renseigné	163
7077		254	410		p 13					4	1		t	1325		houbin	Non renseigné	54
7079		254	405		p 104				20-40 m	2	8		t	1100		houbin	Non renseigné	54
7081		254	405	Pérez	p 103				20-40 m	2	8		t	1100		houbin	Non renseigné	54
7082		254	347		p 103				20-40 m	2	8		t	1100		houbin	Non renseigné	54
7083		254	442		p 543	présent ou rare				4	1		t	1237		houbin	Non renseigné	163
7085		254	469		p 543	présent ou rare				4	1		t	1237		houbin	Non renseigné	163
7086		254	79		p 83					4	1		t	1238		houbin	Non renseigné	54
7087		254	497		p 89	présent				4	1		t	1239		houbin	Non renseigné	164
7088		254	15		p 89	présent				4	1		t	1239		houbin	Non renseigné	164
7089		254	405		p 89	présent				4	1		t	1239		houbin	Non renseigné	164
7090		254	469		p 89	présent				4	1		t	1239		houbin	Non renseigné	164
7092		254	15		p 543					4	1		t	1241		houbin	Non renseigné	163
7093		254	497		p 543					4	1		t	1241		houbin	Non renseigné	163
7099		254	83		p 84	abondant				4	1		t	1244		houbin	Non renseigné	164
7100		254	497		p 84	présent				4	1		t	1244		houbin	Non renseigné	164
7101		254	405		p 84	abondant				4	1		t	1244		houbin	Non renseigné	164
7102		254	29		p 84	abondant				4	1		t	1244		houbin	Non renseigné	164
7103		254	277		p 84	abondant				4	1		t	1244		houbin	Non renseigné	164
7104		254	394		p 84	abondant				4	1		t	1244		houbin	Non renseigné	164
7105		254	442		p 84	abondant				4	1		t	1244		houbin	Non renseigné	164
7106		254	31		p 84	abondant				4	1		t	1244		houbin	Non renseigné	164
7112		254	497		p 86	commun				4	1		t	1251		houbin	Non renseigné	164
7113		254	405		p 86	commun				4	1		t	1251		houbin	Non renseigné	164
7114		254	277		p 86	commun				4	1		t	1251		houbin	Non renseigné	164
7115		254	15		p 86	commun				4	1		t	1251		houbin	Non renseigné	164
7116		254	469		p 86	commun				4	1		t	1251		houbin	Non renseigné	164
7117		254	469		p 84	présent				4	1		t	1253		houbin	Non renseigné	164
7119		254	15		p 84	présent				4	1		t	1253		houbin	Non renseigné	164
7120		254	405		p 84	présent				4	1		t	1253		houbin	Non renseigné	164
7124		254	497		p 541					4	1		t	1255		houbin	Non renseigné	163
7126		254	15		p 541					4	1	trouvé à l'état de commensal	t	1255		houbin	Non renseigné	163
7127		254	277		p 541					4	1		t	1255		houbin	Non renseigné	163
7300		254	589		p 352					4	1		t	1302		houbin	Non renseigné	228
7303		254	469		p 92				20-40 m	2	8		t	1124		houbin	Non renseigné	54
7130		254	15		p 541					4	1		t	1255		houbin	Non renseigné	163
7131		254	347		p 541					4	1		t	1255		houbin	Non renseigné	163
7132		254	405		p 541					4	1		t	1255		houbin	Non renseigné	163
7134		254	497		p 540	commun				4	1		t	1256		houbin	Non renseigné	163
7137		254	277		p 540	commun				4	1		t	1256		houbin	Non renseigné	163
7141		254	277		p 540					4	1	trouvée en compagnie du type E. divisa, mais en nombre inférieur	t	1256		houbin	Non renseigné	163
7148		254	148		p 22					4	1		t	1193		houbin	Non renseigné	49
7150		254	71		p 22					4	1		t	1193		houbin	Non renseigné	49
7151		254	83		p 22					4	1		t	1193		houbin	Non renseigné	49
7152		254	589		p 135					4	1		t	1193		houbin	Non renseigné	87
7154		254	79		p 84					4	1		t	1193		houbin	Non renseigné	54
7159		254	264		p 100				20-40 m	2	8		t	1511		houbin	Non renseigné	54
7162		254	405		p 534	présent ou rare				4	1		t	1261		houbin	Non renseigné	163
7163		254	280		p 534	présent ou rare				4	1		t	1261		houbin	Non renseigné	163
7165		254	325		p 46					4	1		t	1262		houbin	Non renseigné	48
7168		254	264		p 26					4	1		t	1265		houbin	Non renseigné	54
7169		254	405		p 90	commun				4	1		t	1265		houbin	Non renseigné	164
7170		254	79		p 26					4	1		t	1266		houbin	Non renseigné	54
7171		254	394		p 91	commun				4	1		t	1267		houbin	Non renseigné	164
7172		254	405		p 100				20-40 m	2	8		t	1511		houbin	Non renseigné	54
7173		254	469		p 91	commun				4	1		t	1267		houbin	Non renseigné	164
7174		254	469		p 100				20-40 m	2	8		t	1511		houbin	Non renseigné	54
7175		254	29		p 91	présent				4	1		t	1267		houbin	Non renseigné	164
7176		254	83		p 25					4	1		t	1267		houbin	Non renseigné	54
7178		254	589		p 217					4	1		t	1269		houbin	Non renseigné	228
7183		254	383		p 100				20-40 m	2	8		t	1511		houbin	Non renseigné	54
7185		254	347		p 100				20-40 m	2	8		t	1511		houbin	Non renseigné	54
7190		254	405		p 97				20-40 m	2	8		t	1105		houbin	Non renseigné	54
7193		254	264		p 97				20-40 m	2	8		t	1105		houbin	Non renseigné	54
7195		254	383		p 97				20-40 m	2	8		t	1105		houbin	Non renseigné	54
7198		254	148		p 27					4	1		t	1272		houbin	Non renseigné	54
7200		254	210	J. Jézéquel	p 28					4	1		t	1273		houbin	Non renseigné	54
7201		254	240		p 33					4	1		t	1273		houbin	Non renseigné	91
7202		254	590		p 33					4	1		t	1273		houbin	Non renseigné	91
7203		254	239	Vlès	p 28					4	1	abondant autrefois mais devenu rare	t	1273		houbin	Non renseigné	54
7204		254	329	Vlès	p 28					4	1		t	1273		houbin	Non renseigné	54
7205		254	518		p 45					4	1		t	1273		houbin	Non renseigné	49
7206		254	589		p 290					4	1		t	1356		houbin	Non renseigné	228
7210		254	79		p 90					4	1		t	1273		houbin	Non renseigné	164
7216		254	29		p 538					4	1		t	1275		houbin	Non renseigné	163
7218		254	442		p 538	assez commun				4	1		t	1275		houbin	Non renseigné	163
7220		254	469		p 94				20-40 m	2	8		t	1106		houbin	Non renseigné	54
7221		254	383		p 94				20-40 m	2	8		t	1106		houbin	Non renseigné	54
7222		254	405		p 94				20-40 m	2	8		t	1106		houbin	Non renseigné	54
7229		254	264		p 94				20-40 m	2	8		t	1106		houbin	Non renseigné	54
7233		254	347		p 96				20-40 m	2	8		t	1090		houbin	Non renseigné	54
7234		254	589		p 24					4	1		t	1281		houbin	Non renseigné	54
7235		254	383		p 96				20-40 m	2	8		t	1090		houbin	Non renseigné	54
7237		254	469		p 96				20-40 m	2	8		t	1090		houbin	Non renseigné	54
7239		254	405		p 96				20-40 m	2	8		t	1090		houbin	Non renseigné	54
7240		254	589		p 240					4	1		t	1281		houbin	Non renseigné	228
7241		254	323		p 24					4	1		t	1281		houbin	Non renseigné	54
7247		254	420	Vlès	p 24					4	1		t	1281		houbin	Non renseigné	54
7250		254	410	collection du Laboratoire de Roscoff	p 23					4	1		t	1282		houbin	Non renseigné	54
7256		254	517	Prenant	p 41					4	1		t	1284		houbin	Non renseigné	49
7263		254	589	collection du Laboratoire de Roscoff	p 23					4	1		t	1286		houbin	Non renseigné	54
7265		254	589		p 234					4	1		t	1286		houbin	Non renseigné	228
7267		254	92	collection du Laboratoire de Roscoff	p 23					4	1		t	1286		houbin	Non renseigné	54
7268		254	589		p 294					4	1		t	1288		houbin	Non renseigné	227
7270		254	347		p 92				20-40 m	2	8		t	1118		houbin	Non renseigné	54
7271		254	469		p 92				20-40 m	2	8		t	1118		houbin	Non renseigné	54
7272		254	405		p 92				20-40 m	2	8		t	1118		houbin	Non renseigné	54
7276		254	235	GUIART ?	p 28					4	1	non trouvé dans 35	t	1294		houbin	Non renseigné	54
7278		254	383		p 92				20-40 m	2	8		t	1118		houbin	Non renseigné	54
7279		254	264		p 92				20-40 m	2	8		t	1118		houbin	Non renseigné	54
7287		254	347		p 92				20-40 m	2	8		t	1119		houbin	Non renseigné	54
7288		254	405		p 92				20-40 m	2	8		t	1119		houbin	Non renseigné	54
7290		254	493	et al.	p 33					4	1		t	1302		houbin	Non renseigné	49
7291		254	383		p 92				20-40 m	2	8		t	1119		houbin	Non renseigné	54
7293		254	238	et al.	p 33					4	1		t	1302		houbin	Non renseigné	49
7295		254	83		p 10					4	1		t	1302		houbin	Non renseigné	54
7298		254	383		p 92				20-40 m	2	8		t	1124		houbin	Non renseigné	54
7308		254	589		p 111					4	1	récolté le 20 mars 1969 par très basse mer	t	1305		houbin	Non renseigné	117
7312		254	168		p 10				20 m	4	1	individus albinos, en juillet 1973	t	1306		houbin	Non renseigné	15
7316		254	224	collection du Laboratoire de Roscoff	p 11					4	1		t	1309		houbin	Non renseigné	54
7336		254	329		p 34					4	1		t	1313		houbin	Non renseigné	49
7339		254	534		p 8					4	1		t	1313		houbin	Non renseigné	54
7340		254	410		p 8					4	1		t	1313		houbin	Non renseigné	54
7343		254	329		p 35					4	1		t	1314		houbin	Non renseigné	49
7344		254	589	Lacaze Duthiers	p 223					2	8		t	1128		houbin	Non renseigné	52
7346		254	383		p 89				20-40 m	2	8		t	1128		houbin	Non renseigné	54
7347		254	347		p 89				20-40 m	2	8		t	1128		houbin	Non renseigné	54
7348		254	405		p 89				20-40 m	2	8		t	1128		houbin	Non renseigné	54
7350		254	589	collection du Laboratoire de Roscoff	p 239					4	1		t	1315		houbin	Non renseigné	153
7351		254	497	L. Cabioch	p 8				86 m	4	1		t	1316		houbin	Non renseigné	15
7353		254	329	Prenant	p 35					4	1		t	1317		houbin	Non renseigné	49
7354		254	371	Prenant, 1924	p 35					4	1		t	1317		houbin	Non renseigné	49
7359		254	329		p 299					4	1		t	1318		houbin	Non renseigné	227
7365		254	589		p 299	assez rare				4	1		t	1318		houbin	Non renseigné	227
7366		254	589		p 325					4	1		t	1318		houbin	Non renseigné	228
7385		254	83		p 12					4	1		t	1321		houbin	Non renseigné	54
7386		254	589		p 341					4	1		t	1321		houbin	Non renseigné	228
7389		254	492		p 10					4	1	récolté en juillet	t	1322		houbin	Non renseigné	15
7390		254	589		p 340					4	1		t	1323		houbin	Non renseigné	228
7393		254	347		p 90				20-40 m	2	8		t	1145		houbin	Non renseigné	54
7395		254	264		p 90				20-40 m	2	8		t	1145		houbin	Non renseigné	54
7399		254	405		p 90				20-40 m	2	8		t	1145		houbin	Non renseigné	54
7400		254	383		p 90				20-40 m	2	8		t	1145		houbin	Non renseigné	54
7402		254	469		p 90				20-40 m	2	8		t	1145		houbin	Non renseigné	54
7409		254	469		p 94				20-40 m	2	8	coquilles mortes	t	1147		houbin	Non renseigné	54
7416		254	589		p 309					4	1		t	1328		houbin	Non renseigné	228
7419		254	469		p 86				20-40 m	2	8		t	1150		houbin	Non renseigné	54
7421		254	264		p 85				20-40 m	2	8		t	1150		houbin	Non renseigné	54
7423		254	405		p 36					4	1		t	1329		houbin	Non renseigné	49
7426		254	347		p 36					4	1		t	1329		houbin	Non renseigné	49
7427		254	589		p 310					4	1		t	1330		houbin	Non renseigné	228
7431		254	469		p 86				20-40 m	2	8	coquilles mortes	t	1150		houbin	Non renseigné	54
7432		254	469		p 85				20-40 m	2	8		t	1150		houbin	Non renseigné	54
7433		254	405		p 85				20-40 m	2	8		t	1150		houbin	Non renseigné	54
7434		254	383		p 85				20-40 m	2	8		t	1150		houbin	Non renseigné	54
7437		254	469		p 536, pl. 3 fi	assez commun				2	8	la morphologie de la protoconque de cette espèce, très différente de celle de B. reticulatum laisse envisager une autre espèce plutôt qu'une variété	t	1151		houbin	Non renseigné	163
7438		254	29		p 536, pl. 3 fi	assez commun				2	8	la morphologie de la protoconque de cette espèce, très différente de celle de B. reticulatum laisse envisager une autre espèce plutôt qu'une variété	t	1151		houbin	Non renseigné	163
7439		254	394		p 536, pl. 3 fi	assez commun				2	8	la morphologie de la protoconque de cette espèce, très différente de celle de B. reticulatum laisse envisager une autre espèce plutôt qu'une variété	t	1151		houbin	Non renseigné	163
7440		254	469		p 48				20-40 m	2	8		t	1152		houbin	Non renseigné	54
7441		254	469		p 535	commun				2	8		t	1152		houbin	Non renseigné	163
7442		254	405		p 48				20-40 m	2	8		t	1152		houbin	Non renseigné	54
7443		254	383		p 48				20-40 m	2	8		t	1152		houbin	Non renseigné	54
7444		254	29		p 535	commun				2	8		t	1152		houbin	Non renseigné	163
7446		254	442		p 535	commun				2	8		t	1152		houbin	Non renseigné	163
7448		254	394		p 535	commun				2	8		t	1152		houbin	Non renseigné	163
7450		254	589	collection du Laboratoire de Roscoff	p 14	rare				4	1		t	1332		houbin	Non renseigné	54
7451		254	409	collection du Laboratoire de Roscoff	p 48					2	8		t	1152		houbin	Non renseigné	54
7453		254	589		p 251					4	1		t	1332		houbin	Non renseigné	228
7459		254	347		p 48				20-40 m	2	8		t	1152		houbin	Non renseigné	54
7462		254	264		p 48				20-40 m	2	8		t	1152		houbin	Non renseigné	54
7464		254	405		p 50				20-40 m	2	8		t	1153		houbin	Non renseigné	54
7466		254	347		p 49				20-40 m	2	8		t	1153		houbin	Non renseigné	54
7467		254	347		p 50				20-40 m	2	8		t	1153		houbin	Non renseigné	54
7468		254	405		p 50				20-40 m	2	8		t	1153		houbin	Non renseigné	54
7664		254	462		p 116					4	1	variété allongée, aplatie vers son extrémité postérieure, spatuliforme	t	1378		houbin	Non renseigné	54
8080		254	197	et al.	p 63					4	1		t	1433		houbin	Non renseigné	49
7471		254	277		p 18					2	8		t	1153		houbin	Non renseigné	49
7483		254	417	Drach	p 31					4	1	pontes assez abonddantes sur les Gorgones en été  et en automne	t	1335		houbin	Non renseigné	49
7484		254	417	Drach, 1949	p 31					4	1		t	1335		houbin	Non renseigné	49
7487		254	417	collection du Laboratoire de Roscoff	p 14					4	1		t	1335		houbin	Non renseigné	54
7490		254	589		p 269					4	1		t	1337		houbin	Non renseigné	228
7493		254	517		p 48					4	1		t	1152		houbin	Non renseigné	54
7496		254	589		p 268					4	1		t	1341		houbin	Non renseigné	228
7500		254	383		p 55				20-40 m	2	8		t	1158		houbin	Non renseigné	54
7505		254	589		p 299					4	1		t	1342		houbin	Non renseigné	228
7508		254	410		p 18					4	1		t	1342		houbin	Non renseigné	54
7509		254	323		p 18					4	1		t	1342		houbin	Non renseigné	54
7510		254	197		p 37					4	1		t	1342		houbin	Non renseigné	49
7511		254	178		p 37					4	1		t	1342		houbin	Non renseigné	49
7516		254	589		p 300					4	1		t	1344		houbin	Non renseigné	228
7521		254	589		p 302					4	1		t	1345		houbin	Non renseigné	228
7526		254	286	collection du Laboratoire de Roscoff	p 20					4	1		t	1345		houbin	Non renseigné	54
7530		254	589	Vlès	p 20					4	1	commun en juin juillet	t	1345		houbin	Non renseigné	54
7535		254	589		p 296					4	1		t	1346		houbin	Non renseigné	228
7536		254	456		p 18					4	1		t	1346		houbin	Non renseigné	54
7543		254	9		p 18					4	1		t	1346		houbin	Non renseigné	54
7547		254	589		p 297					4	1		t	1348		houbin	Non renseigné	228
7552		254	390		p 39					4	1		t	1348		houbin	Non renseigné	49
7555		254	589	Prenant	p 39					4	1		t	1349		houbin	Non renseigné	49
7556		254	589		p 550					4	1	présent dans un bac du laboratoire où il y avait eu des produits d'une récolte faite sur un homardier	t	1350		houbin	Non renseigné	96
7568		254	589		p 273					4	1		t	1352		houbin	Non renseigné	228
7570		254	589		p 285					4	1		t	1354		houbin	Non renseigné	228
7571		254	589		p 103, 136					4	1		t	1354		houbin	Non renseigné	87
7579		254	589		p 303					4	1		t	1358		houbin	Non renseigné	228
7583		254	83		p 38					4	1		t	1359		houbin	Non renseigné	49
7585		254	589		p 281					4	1		t	1359		houbin	Non renseigné	228
7594		254	589		p 282					4	1		t	1363		houbin	Non renseigné	228
7597		254	79		p 8					4	1		t	1369		houbin	Non renseigné	54
7598		254	498	Pérez	p 8					4	1		t	1369		houbin	Non renseigné	54
7599		254	323		p 8					4	1		t	1369		houbin	Non renseigné	54
7601		254	317		p 47					4	1		t	1369		houbin	Non renseigné	49
7602		254	310	Vlès	p 7					4	1		t	1370		houbin	Non renseigné	54
7604		254	462		p 585					4	1		t	1371		houbin	Non renseigné	150
7607		254	462	Dehorne	p 8					4	1		t	1371		houbin	Non renseigné	54
7617		254	79		p 123					4	1		t	1374		houbin	Non renseigné	54
7621		254	370		p 6					4	1		t	1367		houbin	Non renseigné	54
7622		254	310	Vlès	p 6					4	1		t	1367		houbin	Non renseigné	54
7624		254	148		p 123					4	1		t	1374		houbin	Non renseigné	54
7625		254	36		p 123					4	1		t	1374		houbin	Non renseigné	54
7633		254	325		p 27					4	1		t	1376		houbin	Non renseigné	48
7635		254	469		p 64				20-40 m	2	8		t	1181		houbin	Non renseigné	54
7636		254	416	Pérez	p 122					4	1		t	1377		houbin	Non renseigné	54
7659		254	469		p 66				20-40 m	2	8	coquilles mortes	t	1169		houbin	Non renseigné	54
7660		254	347		p 66				20-40 m	2	8	coquilles mortes	t	1169		houbin	Non renseigné	54
7661		254	383		p 66				20-40 m	2	8	coquilles mortes	t	1169		houbin	Non renseigné	54
7662		254	383		p 67				20-40 m	2	8		t	1170		houbin	Non renseigné	54
7663		254	405		p 67				20-40 m	2	8		t	1170		houbin	Non renseigné	54
7667		254	383		p 66				20-40 m	2	8	coquilles mortes	t	1174		houbin	Non renseigné	54
7690		254	224	Cornet	p 52					4	1	parasité depuis peu par Mytilicola intestinalis Steuer, de façon presque constante pour les individus de grande taille; ce parasite s'est beaucoup raréfié en 1951	t	1378		houbin	Non renseigné	49
7691		254	405		p 65				20-40 m	2	8		t	1180		houbin	Non renseigné	54
7692		254	347		p 65				20-40 m	2	8		t	1180		houbin	Non renseigné	54
7794		254	277	et al.	p 20					2	8		t	1202		houbin	Non renseigné	49
7806		254	409	Cornet, 1948	p 20					2	8		t	1204		houbin	Non renseigné	49
7808		254	347		p 113					4	1		t	1390		houbin	Non renseigné	54
7818		254	410		p 19	banc peu étendu				4	1		t	1390		houbin	Non renseigné	103
7698		254	383		p 64				20-40 m	2	8		t	1181		houbin	Non renseigné	54
7700		254	264		p 64				20-40 m	2	8		t	1181		houbin	Non renseigné	54
7701		254	405		p 64				20-40 m	2	8		t	1182		houbin	Non renseigné	54
7702		254	163		p 343					4	1		t	1171		houbin	Non renseigné	53
7703		254	383		p 51				20-40 m	2	8		t	1185		houbin	Non renseigné	54
7704		254	469		p 51				20-40 m	2	8		t	1185		houbin	Non renseigné	54
7705		254	264		p 51				20-40 m	2	8		t	1185		houbin	Non renseigné	54
7706		254	405		p 51				20-40 m	2	8		t	1185		houbin	Non renseigné	54
7707		254	178		p 116					4	1	variété allongée, aplatie vers son extrémité postérieure, spatuliforme	t	1378		houbin	Non renseigné	54
7708		254	462		p 375					4	1	hôte de Gargarius gargarius Chatton et Lwoff sur la branchie	t	1378		houbin	Non renseigné	37
7842		254	383		p 48				20-40 m	2	8		t	1213		houbin	Non renseigné	54
7845		254	325		p 32					4	1		t	1396		houbin	Non renseigné	48
7709		254	462	Cornet	p 52					4	1	parasité depuis peu par Mytilicola intestinalis Steuer, de façon presque constante pour les individus de grande taille; ce parasite s'est beaucoup raréfié en 1951	t	1378		houbin	Non renseigné	49
7710		254	206		p 116					4	1	test très épais, sommets incurvés, anguleux, bord ventral concave	t	1378		houbin	Non renseigné	54
7711		254	469		p 51				20-40 m	2	8		t	1186		houbin	Non renseigné	54
7712		254	383		p 51				20-40 m	2	8		t	1186		houbin	Non renseigné	54
7713		254	589		p 788					4	1	héberge Icosomides mytili (Chatton et Lwoff) dans la branchie	t	1378		houbin	Non renseigné	32
7718		254	589		p 136					4	1		t	1378		houbin	Non renseigné	87
7720		254	239		p 4					4	1		t	1498		houbin	Non renseigné	54
7723		254	370		p 116					4	1	variété allongée, aplatie vers son extrémité postérieure, spatuliforme	t	1378		houbin	Non renseigné	54
